"FB_ID","Ingredient_ID","Weight"
53381000,14411,100.0
53381000,19335,130.0
53381000,1123,100.0
53385000,18335,170.0
53385000,19335,150.0
53385000,1145,20.0
53385000,1123,100.0
53385000,2047,1.6
53385000,12142,75.0
53385500,18335,170.0
53385500,19335,150.0
53385500,1145,20.0
53385500,1123,100.0
53385500,2047,1.6
53385500,8120,50.0
53391000,18335,100.0
53391100,18942,100.0
53410100,9019,60.0
53410100,19335,10.0
53410100,2047,0.1
53410100,18335,30.0
53410300,9048,60.0
53410300,19335,10.0
53410300,2047,0.1
53410300,18335,30.0
53410500,63115110,60.0
53410500,19335,10.0
53410500,2047,0.1
53410500,18335,30.0
53410800,63135170,60.0
53410800,19335,10.0
53410800,2047,0.1
53410800,18335,30.0
53415100,9019,60.0
53415100,19335,10.0
53415100,1145,10.0
53415100,2047,0.3
53415100,8120,20.0
53415110,20081,125.0
53415110,11100000,150.0
53415110,1123,50.0
53415110,1145,15.0
53415110,2047,3.0
53415110,82101000,80.0
53415110,14411,120.0
53415120,20081,125.0
53415120,11100000,150.0
53415120,1123,50.0
53415120,1145,15.0
53415120,2047,3.0
53415120,82101000,80.0
53415120,9004,120.0
53415120,19335,30.0
53415300,9048,60.0
53415300,19335,10.0
53415300,1145,10.0
53415300,2047,0.3
53415300,8120,20.0
53415400,63115110,60.0
53415400,19335,10.0
53415400,1145,10.0
53415400,2047,0.3
53415400,8120,20.0
53415500,63135170,60.0
53415500,19335,10.0
53415500,1145,10.0
53415500,2047,0.3
53415500,8120,20.0
53420000,20081,62.5
53420000,14411,118.5
53420000,1145,56.75
53420000,19335,6.25
53420000,2047,1.5
53420000,1123,100.0
53420000,1053,239.0
53420100,20081,125.0
53420100,14411,237.0
53420100,1145,113.5
53420100,19335,12.5
53420100,2047,3.0
53420100,1123,200.0
53420100,1053,239.0
53420200,18969,100.0
53420210,19335,33.2
53420210,14429,31.1
53420210,1123,12.0
53420210,20081,9.3
53420210,1124,5.5
53420210,82101000,5.5
53420210,19165,1.9
53420210,2047,0.5
53420210,18370,0.5
53420250,18237,100.0
53420400,20081,250.0
53420400,18369,6.9
53420400,2047,9.0
53420400,4615,25.625
53420400,14429,177.75
53420400,4615,65.7
53420410,20081,250.0
53420410,2047,9.0
53420410,18369,6.9
53420410,4615,25.625
53420410,14429,177.75
53420410,19296,160.0
53420410,4615,73.5
53430100,1123,200.0
53430100,11100000,325.252
53430100,81102010,28.2
53430100,20081,125.0
53430100,2047,3.0
53430100,19335,12.5
53430100,19183,796.0
53430200,1123,200.0
53430200,11100000,324.52
53430200,81102010,63.45
53430200,20081,125.0
53430200,2047,3.0
53430200,9050,450.0
53430200,19335,125.0
53430700,4615,205.0
53430700,20017,228.0
53430700,14429,651.75
53430700,2047,12.0
53430700,19335,266.6
53430700,2010,20.8
53430700,20019,228.0
53440000,9019,70.0
53440000,19335,25.0
53440000,1145,25.0
53440000,2047,0.5
53440000,100256,30.0
53440300,9048,70.0
53440300,19335,25.0
53440300,1145,25.0
53440300,2047,0.5
53440300,100256,30.0
53440500,63115110,70.0
53440500,19335,25.0
53440500,1145,25.0
53440500,2047,0.5
53440500,100256,30.0
53440600,14201500,50.0
53440600,19335,25.0
53440600,1145,25.0
53440600,2047,0.5
53440600,100256,30.0
53440700,63135170,70.0
53440700,19335,25.0
53440700,1145,25.0
53440700,2047,0.5
53440700,100256,30.0
53441110,19335,125.0
53441110,14429,177.75
53441110,9152,31.0
53441110,2052,13.0
53441110,12061,70.0
53441110,12152,64.0
53441110,12155,60.0
53441110,2010,2.6
53441110,1001,224.0
53441110,18338,453.6
53441210,20081,250.0
53441210,19335,200.0
53441210,4615,102.5
53441210,91301100,400.0
53441210,11100000,183.0
53441210,14429,118.5
53441210,1117,490.0
53441210,18369,6.9
53441210,12061,47.0
53450000,18319,100.0
53452100,9291,907.0
53452100,12142,198.0
53452100,9152,31.0
53452100,2010,1.3
53452100,19335,225.0
53452100,4615,272.65
53452100,1123,100.0
53452100,14429,88.875
53452100,20081,500.0
53452120,20081,300.0
53452120,19335,300.0
53452120,4044,21.0
53452120,1123,100.0
53452120,14429,5.925
53452120,2047,1.5
53452120,16081,187.5
53452130,20081,300.0
53452130,19335,300.0
53452130,4044,21.0
53452130,1123,100.0
53452130,14429,5.925
53452130,2047,13.5
53452130,16081,187.5
53452130,1125,170.0
53452150,20061,453.6
53452150,19334,226.8
53452150,19335,50.0
53452150,4518,56.0
53452150,12201,37.5
53452150,14429,948.0
53452170,20081,375.0
53452170,11100000,610.0
53452170,18375,7.0
53452170,1125,102.0
53452170,2052,1.083
53452170,9156,4.0
53452170,1001,113.4
53452170,19335,100.0
53452170,19297,92.0
53452170,82101000,210.7
53452200,20081,500.0
53452200,19335,12.5
53452200,2010,1.95
53452200,9135,189.75
53452200,1125,17.0
53452200,1036,1360.8
53452200,19336,210.0
53452200,9426,20.2
53452200,19080,42.0
53452200,4518,67.0
53452400,18211,100.0
53452420,18211,56.0
53452420,13210300,22.0
53452420,12140000,22.0
53452450,81102010,56.4
53452450,14429,118.5
53452450,20081,62.5
53452450,2047,3.0
53452450,1009,56.5
53452450,1123,100.0
53452450,1124,33.0
53452500,18364,80.4
53452500,82101000,9.0
53452500,19335,10.417
53452500,2010,0.65
53453150,18335,40.0
53453150,14411,10.0
53453150,9019,40.0
53453150,19335,10.0
53500100,18246,100.0
53510000,18244,100.0
53510100,18246,100.0
53511000,18245,100.0
53520000,53520130,50.0
53520000,53521110,50.0
53520100,18248,100.0
53520120,18248,55.0
53520120,19165,5.0
53520120,19230,15.0
53520130,18248,60.0
53520130,19336,5.0
53520135,18248,60.0
53520135,19230,15.0
53520140,18248,60.0
53520140,19226,15.0
53520160,18248,55.0
53520160,19165,5.0
53520160,19226,15.0
53520170,53520130,50.0
53520170,53521110,50.0
53520200,18255,44.0
53520200,19335,0.5
53520200,2010,0.5
53520510,18255,40.0
53520510,19336,5.0
53521110,18255,100.0
53521130,18255,60.0
53521130,19226,15.0
53521140,18255,60.0
53521140,19300,15.0
53521210,18255,60.0
53521210,19201,15.0
53521230,18255,60.0
53521230,19201,15.0
53521230,19226,15.0
53530000,18938,100.0
53530010,18459,100.0
53610100,20081,187.5
53610100,19335,100.0
53610100,18369,9.2
53610100,2047,1.5
53610100,1123,50.0
53610100,11100000,162.675
53610100,1001,56.0
53610100,2052,2.167
53610100,20081,15.625
53610100,19335,66.66
53610100,1001,28.0
53610100,2010,1.3
53610100,12155,60.0
53610170,20081,187.5
53610170,19335,100.0
53610170,18369,9.2
53610170,2047,1.5
53610170,1123,50.0
53610170,11100000,162.675
53610170,1001,56.0
53610170,2052,2.167
53610170,20081,15.625
53610170,19335,66.66
53610170,1001,28.0
53610170,2010,1.3
53610170,12155,60.0
53610170,9004,275.0
53610170,19335,150.0
53610200,20081,187.5
53610200,19335,100.0
53610200,18369,9.2
53610200,2047,1.5
53610200,1123,50.0
53610200,11100000,162.675
53610200,1001,56.0
53610200,2052,2.167
53610200,20081,15.625
53610200,19335,66.66
53610200,1001,28.0
53610200,2010,1.3
53610200,12155,60.0
53610200,1036,123.0
53710400,25045,100.0
53710500,19441,100.0
53710502,19441,100.0
53710504,25048,100.0
53710600,8510,100.0
53710700,8546,100.0
53710800,25032,100.0
53710802,25033,100.0
53710810,12061,35.0
53710810,12085,20.0
53710810,16087,10.0
53710810,19296,15.0
53710810,9079,10.0
53710810,20061,10.0
53710810,2047,0.1
53710900,25055,100.0
53710902,25054,100.0
53710904,25053,100.0
53710906,19015,100.0
53711000,19404,100.0
53711002,25052,100.0
53711004,25035,100.0
53711006,25056,100.0
53711100,25036,100.0
53712000,25039,100.0
53712100,19015,100.0
53712200,25052,100.0
53712210,19435,100.0
53713000,25035,100.0
53713010,12061,35.0
53713010,12085,20.0
53713010,16087,10.0
53713010,19296,15.0
53713010,9079,10.0
53713010,20061,10.0
53713010,2047,0.1
53713100,19015,100.0
53714200,25056,100.0
53714210,42272,100.0
53714220,42139,100.0
53714230,25038,100.0
53714250,19026,100.0
53714300,25045,100.0
53714400,19438,100.0
53714500,43595,100.0
53714510,18170,100.0
53714520,43595,100.0
53720100,25068,100.0
53720200,25051,100.0
53720210,3000,100.0
53720300,25017,100.0
53720400,25020,100.0
53720500,25015,100.0
53720600,25020,100.0
53720610,25067,100.0
53720700,19000,100.0
53720800,25031,100.0
53729000,25031,50.0
53729000,25051,50.0
53800000,54350200,75.0
53800000,53803300,15.0
53800000,53803100,10.0
53801000,3964,100.0
53803100,3213,50.0
53803100,3216,50.0
53803300,3997,75.0
53803300,3216,25.0
54001000,18229,100.0
54102010,18173,100.0
54102015,18173,100.0
54102020,18174,100.0
54102050,18232,100.0
54102060,18177,100.0
54102100,28302,100.0
54102200,18210,100.0
54103000,18200,55.0
54103000,18235,35.0
54103000,20077,5.0
54103000,19335,5.0
54200100,18429,100.0
54201010,18217,100.0
54202020,18425,85.0
54202020,2047,1.0
54204020,18429,100.0
54204030,18429,100.0
54301010,18229,100.0
54301020,18229,100.0
54301030,18229,100.0
54301100,18950,100.0
54304000,18214,100.0
54304005,18214,100.0
54304020,18214,100.0
54304100,18965,100.0
54304110,18434,100.0
54304150,28303,100.0
54305010,18216,100.0
54305020,18216,50.0
54305020,25037,50.0
54307000,18217,100.0
54308000,18223,100.0
54313000,18228,100.0
54318000,25059,100.0
54318500,42204,100.0
54319000,25071,100.0
54319005,25071,92.0
54319005,42101110,8.0
54319005,2047,0.3
54319020,19036,100.0
54319500,20061,85.0
54319500,20068,5.0
54319500,14429,9.2
54319500,2047,0.8
54325000,18228,100.0
54325010,18457,100.0
54325060,18966,100.0
54326000,28292,100.0
54328000,18231,100.0
54328100,18231,100.0
54328105,28314,90.0
54328105,4554,10.0
54328110,28314,100.0
54328120,28326,100.0
54328200,18230,100.0
54328210,28314,88.0
54328210,4554,10.0
54328210,1048,2.0
54336000,28327,100.0
54336100,20118,100.0
54337010,18235,50.0
54337010,18232,50.0
54337020,18235,50.0
54337020,18232,50.0
54337030,18235,50.0
54337030,18232,50.0
54337060,18949,100.0
54338000,18235,50.0
54338000,18232,50.0
54338010,18235,50.0
54338010,18232,50.0
54338020,18235,50.0
54338020,18232,50.0
54338100,18950,100.0
54340100,28345,100.0
54340110,28345,100.0
54350000,3997,100.0
54350100,3023,100.0
54350200,3023,100.0
54360000,3998,50.0
54360000,42284,50.0
54360100,3997,80.0
54360100,3998,20.0
54401011,19009,100.0
54401021,19003,100.0
54401021,2047,0.8
54401026,19003,100.0
54401026,4518,1.0
54401031,19003,100.0
54401035,19003,100.0
54401035,2047,0.5
54401055,19008,100.0
54401065,19434,100.0
54401075,19056,100.0
54401081,19008,100.0
54401085,19057,100.0
54401090,19003,65.0
54401090,19833,35.0
54401090,4518,15.0
54401110,19057,100.0
54401111,19056,100.0
54401111,2047,0.5
54401112,19057,100.0
54401121,19833,100.0
54401121,2047,1.3
54401122,19833,100.0
54401122,2047,1.3
54401170,19833,100.0
54402080,19833,85.0
54402080,4518,15.0
54402200,19008,120.0
54402200,19047,65.0
54402200,19003,80.0
54402200,19056,80.0
54402610,25063,100.0
54402700,25037,100.0
54403001,54403056,100.0
54403005,42259,70.0
54403005,4659,30.0
54403005,1003,26.0
54403005,2047,2.5
54403006,42259,70.0
54403006,4659,30.0
54403006,2047,2.0
54403010,19034,100.0
54403010,2047,0.4
54403040,19034,100.0
54403040,2047,0.4
54403040,81100000,18.0
54403045,42259,100.0
54403045,2047,0.4
54403046,42259,100.0
54403046,2047,0.4
54403046,81100000,18.0
54403051,54403056,100.0
54403052,19034,72.0
54403052,99998210,18.0
54403052,4047,10.0
54403052,2047,2.0
54403053,19034,94.0
54403053,99998210,6.0
54403053,2047,2.0
54403054,42259,100.0
54403054,2047,0.8
54403056,19034,72.0
54403056,99998210,18.0
54403056,4047,10.0
54403056,2047,2.0
54403057,54403053,100.0
54403057,2047,0.7
54403058,54403052,100.0
54403058,2047,0.4
54403059,54403053,80.0
54403059,4518,20.0
54403059,19868,2.0
54403080,54403085,100.0
54403081,19034,80.0
54403081,4518,20.0
54403081,2047,1.6
54403082,19034,80.0
54403082,4518,10.0
54403082,2047,1.4
54403083,19034,80.0
54403083,4518,20.0
54403083,2047,0.8
54403085,19034,70.0
54403085,4518,30.0
54403085,2047,2.0
54403087,19040,100.0
54403088,19034,80.0
54403088,4518,10.0
54403088,2047,1.8
54403089,19034,60.0
54403089,4518,40.0
54403089,19335,40.0
54403089,2047,1.8
54403110,19039,100.0
54403110,2047,0.8
54403120,19038,100.0
54403120,2047,0.8
54403160,19039,90.0
54403160,2047,0.8
54403160,19165,10.0
54404000,19833,94.0
54404000,4518,6.0
54404000,2047,1.5
54404010,19833,94.0
54404010,4518,6.0
54404010,2047,1.5
54404020,19833,80.0
54404020,19335,11.0
54404020,4518,9.0
54404020,2047,0.6
54406010,19007,100.0
54406200,25070,100.0
54408000,19047,100.0
54408015,19047,100.0
54408016,19047,100.0
54408017,19047,50.0
54408017,19814,50.0
54408030,19814,100.0
54408035,19047,100.0
54408035,82101000,1.0
54408035,2047,0.2
54408070,19047,100.0
54408070,20077,2.0
54408081,25065,100.0
54408082,25065,100.0
54408082,82101000,1.0
54408082,2047,0.2
54408105,19047,100.0
54408105,2047,2.5
54408110,19047,100.0
54408110,2047,3.7
54408115,25065,100.0
54408115,2047,2.5
54408190,25060,100.0
54408200,25060,100.0
54408210,19814,100.0
54408210,19335,50.0
54408210,2047,2.0
54408210,19087,100.0
54408250,19814,100.0
54408250,19335,50.0
54408250,2047,2.0
54408250,19079,100.0
54408260,25065,100.0
54408260,19335,50.0
54408260,19087,100.0
54408290,19049,100.0
54408300,19049,100.0
54408310,19047,100.0
54408310,16098,50.0
54408310,2047,0.6
54408400,54408410,100.0
54408405,54408410,100.0
54408410,25024,100.0
54408410,2047,1.4
54408410,1003,1.0
54408411,25024,100.0
54408411,1003,1.0
54408415,25024,100.0
54408415,2047,1.4
54408416,25024,100.0
54408420,25024,100.0
54408420,91104100,28.0
54408420,1003,5.0
54408420,2047,0.2
54408422,25024,100.0
54408422,1032,1.0
54408422,1003,5.0
54408422,2047,1.8
54408430,25024,100.0
54408430,1029,15.0
54408430,7057,10.0
54408430,7089,10.0
54408432,25024,100.0
54408432,1029,15.0
54408450,54408410,100.0
54408455,25024,100.0
54408455,2047,1.4
54408456,25024,100.0
54408460,25024,100.0
54408460,91104100,28.0
54408460,1003,5.0
54408460,2047,0.2
54408462,25024,100.0
54408462,1032,1.0
54408462,1003,5.0
54408462,2047,1.8
54408465,25024,100.0
54408465,1029,15.0
54408465,7057,10.0
54408465,7089,10.0
54408466,25024,100.0
54408466,1029,15.0
54408470,25024,100.0
54408470,1029,15.0
54408475,25024,100.0
54408475,20077,5.0
54408480,25024,100.0
54408480,20077,5.0
54408480,2047,0.7
54408485,28337,65.0
54408485,25065,35.0
54408486,28337,65.0
54408486,25065,35.0
54408486,91104100,28.0
54408486,1003,5.0
54408487,28337,65.0
54408487,25065,35.0
54408487,1032,1.0
54408487,1003,5.0
54420210,25013,100.0
54420220,57240100,25.0
54420220,57416000,25.0
54420220,19047,25.0
54420220,18214,25.0
54420220,82101000,3.0
54420220,2047,0.1
54440010,25046,100.0
54440020,25013,100.0
55100005,55101000,100.0
55100010,18288,100.0
55100020,18288,95.0
55100020,9054,5.0
55100025,18288,95.0
55100025,19120,5.0
55100030,18288,97.0
55100030,20077,3.0
55100050,18291,140.0
55100050,19335,13.0
55100050,11100000,180.0
55100050,1123,50.0
55100050,82101000,28.0
55100050,81200100,20.0
55100050,2047,0.5
55100055,18291,140.0
55100055,19335,13.0
55100055,11100000,180.0
55100055,1123,50.0
55100055,82101000,28.0
55100055,81200100,20.0
55100055,2047,0.5
55100055,9054,120.0
55100060,18291,140.0
55100060,19335,13.0
55100060,11100000,180.0
55100060,1123,50.0
55100060,82101000,28.0
55100060,81200100,20.0
55100060,2047,0.5
55100060,19120,85.0
55100065,28324,140.0
55100065,11100000,180.0
55100065,1123,50.0
55100065,82101000,28.0
55100065,81200100,20.0
55100065,2047,0.5
55100080,18288,90.0
55100080,20077,10.0
55101000,18291,140.0
55101000,19335,13.0
55101000,11100000,180.0
55101000,1123,50.0
55101000,82101000,14.0
55101000,81200100,20.0
55101015,18291,140.0
55101015,19335,13.0
55101015,11100000,180.0
55101015,1123,50.0
55101015,82101000,5.0
55101015,81200100,20.0
55103000,18291,140.0
55103000,19335,13.0
55103000,11100000,180.0
55103000,1123,50.0
55103000,82101000,14.0
55103000,81200100,20.0
55103000,9054,120.0
55103020,18291,140.0
55103020,19335,13.0
55103020,11100000,180.0
55103020,1123,50.0
55103020,82101000,14.0
55103020,81200100,20.0
55103020,11424,85.0
55103100,18291,140.0
55103100,19335,13.0
55103100,11100000,180.0
55103100,1123,50.0
55103100,82101000,14.0
55103100,81200100,20.0
55103100,19120,85.0
55105200,28324,140.0
55105200,11100000,180.0
55105200,1123,50.0
55105200,82101000,14.0
55105200,81200100,20.0
55105205,28324,140.0
55105205,11100000,180.0
55105205,1123,50.0
55105205,82101000,5.0
55105205,81200100,20.0
55106000,28347,100.0
55200010,55200020,100.0
55200020,18933,100.0
55200030,20081,140.0
55200030,11100000,180.0
55200030,82101000,10.0
55200030,1123,25.0
55200030,2047,3.0
55200040,18933,95.0
55200040,9054,5.0
55200050,18933,95.0
55200050,19120,5.0
55200060,28304,95.0
55200060,82101000,5.0
55200070,28304,100.0
55200080,28304,95.0
55200080,82101000,5.0
55200080,9054,5.0
55200100,18291,140.0
55200100,19335,13.0
55200100,11100000,180.0
55200100,1123,50.0
55200100,82101000,56.0
55200100,81200100,20.0
55200100,2047,0.5
55200110,18291,140.0
55200110,19335,13.0
55200110,11100000,180.0
55200110,1123,50.0
55200110,82101000,56.0
55200110,81200100,20.0
55200110,2047,0.5
55200110,19120,85.0
55200120,18291,140.0
55200120,19335,13.0
55200120,11100000,180.0
55200120,1123,50.0
55200120,82101000,56.0
55200120,81200100,20.0
55200120,2047,0.5
55200120,9054,120.0
55200130,28324,140.0
55200130,11100000,180.0
55200130,1123,50.0
55200130,82101000,56.0
55200130,81200100,20.0
55200130,2047,0.5
55200200,28304,100.0
55201000,18291,140.0
55201000,19335,13.0
55201000,11100000,180.0
55201000,1123,50.0
55201000,82101000,28.0
55201000,81200100,20.0
55203000,18291,140.0
55203000,19335,13.0
55203000,11100000,180.0
55203000,1123,50.0
55203000,82101000,28.0
55203000,81200100,20.0
55203000,9054,120.0
55203600,18291,140.0
55203600,19335,13.0
55203600,11100000,180.0
55203600,1123,50.0
55203600,82101000,28.0
55203600,81200100,20.0
55203600,19120,85.0
55203700,18291,140.0
55203700,19335,13.0
55203700,11100000,180.0
55203700,1123,50.0
55203700,82101000,28.0
55203700,81200100,20.0
55203700,2010,1.0
55205000,28324,140.0
55205000,11100000,180.0
55205000,1123,50.0
55205000,82101000,28.0
55205000,81200100,20.0
55208000,28346,100.0
55300010,55301000,100.0
55300020,18069,135.0
55300020,1123,45.0
55300020,11100000,70.0
55300020,19335,15.0
55300020,14411,20.0
55300050,18069,90.0
55300050,1123,50.0
55300050,11100000,16.0
55300050,19335,8.0
55300050,81200100,7.0
55300050,81100000,10.0
55300050,19336,2.0
55300060,18075,135.0
55300060,1123,50.0
55300060,1082,70.0
55300060,14411,20.0
55301000,18069,60.0
55301000,1123,50.0
55301000,11100000,16.0
55301000,19335,8.0
55301000,81200100,7.0
55301015,99995130,60.0
55301015,1123,50.0
55301015,11100000,16.0
55301015,19335,8.0
55301015,81200100,7.0
55301025,28337,60.0
55301025,1123,50.0
55301025,11100000,16.0
55301025,19335,8.0
55301025,81200100,7.0
55301031,18033,150.0
55301031,1123,10.0
55301031,11100000,65.0
55301031,2047,0.75
55301031,19335,20.0
55301031,82101000,15.0
55301040,21024,10.0
55301048,18075,135.0
55301048,1123,50.0
55301048,1082,70.0
55301048,14411,20.0
55400010,55401000,100.0
55401000,1123,100.0
55401000,11100000,162.748
55401000,4615,17.041
55401000,20081,62.5
55401000,2047,1.5
55401000,19335,4.167
55501000,20044,100.0
55501000,14411,76.2
55610300,20081,250.0
55610300,18369,18.4
55610300,11100000,244.0
55610300,2047,6.0
55610300,4615,25.625
55610300,14429,481.7
55701000,20061,453.6
55701000,14411,474.0
55701000,19335,500.0
55701000,18369,4.6
55701000,2052,4.333
55701000,12117,420.0
55702000,20055,87.0
55702000,16086,98.0
55702000,2047,1.0
55702100,20044,555.0
55702100,16069,192.0
55702100,14411,711.0
55702100,2024,0.525
55702100,82101000,56.0
55702100,2047,12.0
55703000,20055,870.0
55703000,2047,15.0
55703000,16015,30.0
55703000,16117,52.5
55703000,20134,70.0
55801000,11100000,488.0
55801000,1123,100.0
55801000,20081,250.0
55801000,18369,4.6
55801000,2047,3.0
55801000,19336,90.0
55801000,82101000,93.56
55801010,11100000,488.0
55801010,1123,100.0
55801010,20081,250.0
55801010,18369,4.6
55801010,2047,3.0
55801010,19336,90.0
55801010,19137,340.0
55801010,82101000,127.56
56104000,20106,100.0
56104000,2047,0.24
56112000,20110,100.0
56112000,2047,0.6
56113000,20125,140.0
56113000,2047,0.75
56116000,20118,100.0
56116990,16082,24.0
56116990,14411,76.0
56117090,20134,100.0
56117090,2047,0.6
56130000,20121,100.0
56130000,2047,0.6
56132990,20125,100.0
56132990,2047,0.6
56140100,20657,100.0
56200300,56203056,100.0
56200410,20006,157.0
56200410,81100000,5.0
56200410,2047,0.75
56200510,20010,198.0
56200510,2047,0.75
56200510,81100000,9.333
56200990,8090,37.0
56200990,14411,240.0
56200990,2047,0.4
56200990,81100000,5.0
56201050,8090,37.0
56201050,14411,240.0
56201050,2047,0.4
56201050,81100000,5.0
56201051,8090,37.0
56201051,14411,240.0
56201051,2047,0.4
56201052,8090,37.0
56201052,14411,240.0
56201052,2047,0.4
56201052,81100000,5.0
56201090,8090,37.0
56201090,14411,240.0
56201090,2047,0.4
56201090,81100000,5.0
56201090,1009,28.0
56201091,8090,37.0
56201091,14411,240.0
56201091,2047,0.4
56201091,1009,28.0
56201092,8090,37.0
56201092,14411,240.0
56201092,2047,0.4
56201092,81100000,5.0
56201092,1009,28.0
56201210,8092,28.0
56201210,14411,120.0
56201220,8092,28.0
56201220,14411,120.0
56201220,81100000,5.0
56201230,8092,28.0
56201230,14411,120.0
56201230,81100000,5.0
56201515,20022,37.0
56201515,14411,240.0
56201515,2047,0.4
56201515,81100000,5.0
56201516,20022,37.0
56201516,14411,240.0
56201516,2047,0.4
56201517,20022,37.0
56201517,14411,240.0
56201517,2047,0.4
56201517,81100000,5.0
56201600,20017,57.0
56201600,14411,948.0
56201600,2047,3.0
56201600,20019,57.0
56202000,20032,174.0
56202000,2047,0.75
56202900,8120,40.0
56202900,14411,210.0
56202900,2047,0.5
56202900,1049,30.0
56202905,8120,40.0
56202905,14411,210.0
56202905,2047,1.0
56202905,19334,25.0
56202905,1049,30.0
56202960,8120,40.0
56202960,14411,240.0
56202960,2047,0.4
56202960,81100000,5.0
56203056,8120,40.0
56203056,14411,240.0
56203056,2047,0.4
56203057,8120,40.0
56203057,14411,240.0
56203057,2047,0.4
56203057,81100000,5.0
56203066,8120,40.0
56203066,11100000,240.0
56203066,2047,0.4
56203067,8120,40.0
56203067,11100000,240.0
56203067,2047,0.4
56203067,81100000,5.0
56203076,8120,40.0
56203076,11300100,240.0
56203076,2047,0.4
56203077,8120,40.0
56203077,11300100,240.0
56203077,2047,0.4
56203077,81100000,5.0
56203086,8122,28.0
56203086,14411,120.0
56203087,8122,28.0
56203087,14411,120.0
56203087,81100000,5.0
56203096,8122,28.0
56203096,11100000,120.0
56203097,8122,28.0
56203097,11100000,120.0
56203097,81100000,5.0
56203106,8122,28.0
56203106,11300100,120.0
56203107,8122,28.0
56203107,11300100,120.0
56203107,81100000,5.0
56203130,8680,43.0
56203130,14411,120.0
56203135,8680,43.0
56203135,14411,120.0
56203135,81100000,5.0
56203155,8680,41.0
56203155,9011,2.0
56203155,14411,120.0
56203160,8680,41.0
56203160,9011,2.0
56203160,14411,120.0
56203160,81100000,5.0
56203555,8122,15.0
56203555,8680,20.0
56203555,14411,120.0
56203610,8200,40.0
56203610,14411,240.0
56203610,2047,0.4
56204000,20137,185.0
56204000,2047,0.75
56204000,81100000,9.333
56204005,20137,185.0
56204005,2047,0.75
56204010,20137,185.0
56204010,81100000,9.333
56204010,2047,0.75
56205000,56205008,100.0
56205001,20045,158.0
56205001,2047,1.0
56205002,20045,158.0
56205002,82101000,4.667
56205002,2047,1.002
56205004,20045,158.0
56205004,1001,4.667
56205004,2047,1.002
56205006,20045,158.0
56205006,81102000,4.667
56205006,2047,1.002
56205007,20045,158.0
56205007,2047,1.0
56205007,81200100,4.666
56205008,20045,158.0
56205008,2047,1.002
56205011,99995625,195.0
56205011,2047,1.0
56205012,99995625,195.0
56205012,82101000,4.667
56205012,2047,1.002
56205014,99995625,195.0
56205014,1001,4.667
56205014,2047,1.002
56205016,99995625,195.0
56205016,81102000,4.667
56205016,2047,1.002
56205017,99995625,195.0
56205017,2047,1.0
56205017,81200100,4.666
56205018,99995625,195.0
56205018,2047,1.002
56205050,8100,45.0
56205050,14411,240.0
56205050,2047,0.4
56205060,20044,185.0
56205060,11100000,732.0
56205060,2047,6.0
56205070,20045,158.0
56205070,2047,1.5
56205070,19296,10.0
56205101,20045,30.0
56205101,14411,70.0
56205101,2047,0.6
56205130,32011,141.75
56205130,14411,474.0
56205150,32011,141.75
56205150,14411,474.0
56205170,32011,141.75
56205170,14411,474.0
56205170,81102010,14.0
56205190,20055,174.0
56205190,2047,1.002
56205205,20089,164.0
56205205,82101000,4.667
56205205,2047,1.002
56205210,20089,164.0
56205210,2047,1.002
56205215,20089,164.0
56205215,82101000,4.667
56205215,2047,1.002
56205300,20044,130.0
56205300,20088,25.0
56205300,14411,550.0
56205300,2047,7.3
56205310,20037,165.75
56205310,20089,24.6
56205310,2047,1.002
56205320,20044,127.0
56205320,20088,24.0
56205320,14411,552.921
56205320,2047,7.3
56205320,81102010,14.0
56205330,20044,127.0
56205330,20088,24.0
56205330,14411,552.921
56205330,2047,7.3
56205330,81102010,14.0
56205340,20037,165.75
56205340,20089,24.6
56205340,2047,1.002
56205340,82101000,4.667
56205350,20036,127.0
56205350,20088,24.0
56205350,14411,552.921
56205350,2047,7.3
56205350,81102010,14.0
56205410,20044,370.0
56205410,14411,711.0
56205410,2047,12.0
56205410,82101000,56.0
56206990,8102,32.0
56206990,14411,240.0
56206990,2047,0.4
56206990,81100000,5.0
56207016,8102,32.0
56207016,14411,240.0
56207016,2047,0.4
56207017,8102,32.0
56207017,14411,240.0
56207017,2047,0.4
56207017,81100000,5.0
56207030,8106,28.0
56207030,19335,7.0
56207030,14411,160.0
56207060,8106,28.0
56207060,19335,7.0
56207060,14411,160.0
56207060,81100000,5.0
56207110,20013,135.0
56207110,2047,0.75
56207120,20013,135.0
56207120,2047,0.75
56207120,81100000,9.333
56207130,20013,135.0
56207130,2047,0.75
56207160,20029,157.0
56207160,2047,0.75
56207200,8144,32.0
56207200,14411,240.0
56207200,2047,0.4
56207370,8144,94.0
56207370,19165,10.0
56207370,2047,6.0
56207370,14411,711.0
56208500,20033,45.0
56208500,14411,240.0
56208500,2047,0.4
57100100,57241000,25.0
57100100,57221700,25.0
57100100,57123000,25.0
57100100,57348000,25.0
57103100,8120,66.0
57103100,19335,32.0
57103100,2047,1.5
57103100,999291,0.1
57103100,4582,1.0
57103100,999001,0.015
57103100,999431,0.012
57103100,999303,0.009
57103100,999301,0.032
57103100,999328,0.05
57103100,999401,0.023
57119000,20422,42.0
57119000,8120,10.0
57119000,19335,42.0
57119000,2047,1.8
57119000,99998210,4.0
57119000,999001,0.03
57119000,999431,0.03
57119000,999303,0.009
