"FB_ID","Description","Weight"
73410320,"1 fry, any cut",5.0
73410320,"1 cup",60.0
73410320,"Quantity not specified",90.0
73410340,"1 fry, any cut",5.0
73410340,"1 cup",60.0
73410340,"Quantity not specified",90.0
73410400,"1 fry, any cut",5.0
73410400,"1 cup",60.0
73410400,"Quantity not specified",90.0
73410500,"1 fry, any cut",5.0
73410500,"1 cup",60.0
73410500,"Quantity not specified",90.0
73420020,"1 cup",130.0
73420020,"1 piece",8.0
73420020,"Quantity not specified",65.0
73420100,"1 cup",130.0
73420100,"1 piece",8.0
73420100,"Quantity not specified",65.0
73420200,"1 cup",130.0
73420200,"1 piece",8.0
73420200,"Quantity not specified",65.0
73502000,"1 cup",245.0
73502000,"1 can",525.0
73502000,"1 individual container",440.0
73502000,"Quantity not specified",245.0
74101000,"1 slice",20.0
74101000,"1 grape tomato",8.0
74101000,"1 cherry",17.0
74101000,"1 Italian tomato",60.0
74101000,"1 plum tomato",60.0
74101000,"1 whole",125.0
74101000,"1 cup",180.0
74101000,"Quantity not specified",90.0
74201000,"1 whole",110.0
74201000,"1 cup",240.0
74201000,"Quantity not specified",120.0
74201001,"1 whole",110.0
74201001,"1 cup",240.0
74201001,"Quantity not specified",120.0
74201003,"1 whole",110.0
74201003,"1 cup",240.0
74201003,"Quantity not specified",120.0
74203010,"1 cup",240.0
74203010,"Quantity not specified",120.0
74204500,"1 whole",110.0
74204500,"1 cup",240.0
74204500,"Quantity not specified",120.0
74205010,"1 slice",35.0
74205010,"1 cup",180.0
74205010,"Quantity not specified",90.0
74205020,"1 whole",74.0
74205020,"1 cup",142.0
74205020,"Quantity not specified",30.0
74206000,"1 cup",55.0
74206000,"1 piece",5.0
74206000,"Quantity not specified",28.0
74301100,"Quantity not specified",248.0
74301100,"1 fl oz (no ice)",31.0
74301100,"1 fl oz (with ice)",23.0
74301100,"1 fl oz (NFS)",31.0
74301150,"Quantity not specified",248.0
74301150,"1 fl oz (no ice)",31.0
74301150,"1 fl oz (with ice)",23.0
74301150,"1 fl oz (NFS)",31.0
74302000,"Quantity not specified",248.0
74302000,"1 fl oz (no ice)",31.0
74302000,"1 fl oz (with ice)",23.0
74302000,"1 fl oz (NFS)",31.0
74303000,"Quantity not specified",248.0
74303000,"1 fl oz (no ice)",31.0
74303000,"1 fl oz (with ice)",23.0
74303000,"1 fl oz (NFS)",31.0
74303100,"Quantity not specified",248.0
74303100,"1 fl oz (no ice)",31.0
74303100,"1 fl oz (with ice)",23.0
74303100,"1 fl oz (NFS)",31.0
74401010,"1 tablespoon",17.0
74401010,"1 cup",272.0
74401010,"1 packet",10.0
74401010,"1 dipping-size container",28.0
74401010,"Guideline amount on regular sandwich",17.0
74401010,"Guideline amount on large sandwich",34.0
74401010,"Quantity not specified",17.0
74401110,"1 tablespoon",17.0
74401110,"1 cup",272.0
74401110,"1 packet",10.0
74401110,"1 dipping-size container",28.0
74401110,"Guideline amount on regular sandwich",17.0
74401110,"Guideline amount on large sandwich",34.0
74401110,"Quantity not specified",17.0
74402010,"1 tablespoon",17.0
74402010,"Quantity not specified",17.0
74402100,"1 tablespoon",16.0
74402100,"1 cup",256.0
74402100,"1 packet",9.0
74402100,"Guideline amount per sandwich",16.0
74402100,"Quantity not specified",32.0
74402110,"1 cup",240.0
74402110,"Quantity not specified",32.0
74402150,"1 tablespoon",16.0
74402150,"1 cup",256.0
74402150,"1 packet",9.0
74402150,"Guideline amount per sandwich",16.0
74402150,"Quantity not specified",32.0
74402200,"1 cup",234.0
74402200,"Quantity not specified",32.0
74402210,"1 tablespoon",16.0
74402210,"1 packet",9.0
74402210,"1 dipping-size container",28.0
74402210,"Quantity not specified",9.0
74402250,"1 tablespoon",16.0
74402250,"Quantity not specified",32.0
74402260,"1 tablespoon",16.0
74402260,"Quantity not specified",32.0
74402350,"1 cup",246.0
74402350,"Quantity not specified",30.0
74402350,"1 tablespoon",15.0
74403000,"1 tablespoon",16.0
74403000,"1 packet",9.0
74403000,"Quantity not specified",5.0
74404010,"1 cup",260.0
74404010,"Quantity not specified",65.0
74404020,"1 cup",260.0
74404020,"Quantity not specified",65.0
74404050,"1 cup",260.0
74404050,"Quantity not specified",65.0
74404060,"1 cup",260.0
74404060,"Quantity not specified",65.0
74404090,"1 cup",260.0
74404090,"Quantity not specified",65.0
74406010,"1 tablespoon",17.0
74406010,"1 cup",272.0
74406010,"1 packet",9.0
74406010,"1 dipping-size container",28.0
74406010,"Guideline amount on regular sandwich",17.0
74406010,"Guideline amount on large sandwich",34.0
74406010,"Quantity not specified",34.0
74406060,"1 tablespoon",16.0
74406060,"1 dipping-size container",28.0
74406060,"Quantity not specified",32.0
74406100,"1 tablespoon",17.0
74406100,"Quantity not specified",17.0
74406500,"1 tablespoon",17.0
74406500,"1 packet",12.0
74406500,"1 dipping-size container",28.0
74406500,"Quantity not specified",34.0
74410110,"1 cup",240.0
74410110,"Quantity not specified",5.0
74420110,"1 cup",240.0
74420110,"Quantity not specified",5.0
74506000,"1 cup",159.0
74506000,"Quantity not specified",80.0
74601000,"1 cup",245.0
74601000,"Quantity not specified",245.0
74601010,"1 cup",255.0
74601010,"1 can",525.0
74601010,"1 individual container",440.0
74601010,"Quantity not specified",255.0
74602010,"1 cup",245.0
74602010,"1 can",525.0
74602010,"1 individual container",440.0
74602010,"Quantity not specified",245.0
74602200,"1 cup",245.0
74602200,"1 can",525.0
74602200,"1 individual container",440.0
74602200,"Quantity not specified",245.0
74701000,"1 sandwich, any size",120.0
74701000,"Quantity not specified",120.0
74701010,"1 sandwich, any size",120.0
74701010,"Quantity not specified",120.0
75100250,"1 cup",120.0
75100250,"Quantity not specified",60.0
75100300,"1 cup",56.0
75100300,"Quantity not specified",28.0
75100500,"1 cup",33.0
75100500,"Quantity not specified",17.0
75100750,"1 cup",150.0
75100750,"1 heart",30.0
75100750,"1 whole",125.0
75100750,"Quantity not specified",75.0
75100800,"1 piece",4.0
75100800,"1 spear",16.0
75100800,"1 cup",135.0
75100800,"Quantity not specified",68.0
75101000,"1 cup",90.0
75101000,"Quantity not specified",45.0
75101800,"1 cup",100.0
75101800,"1 bean",6.0
75101800,"Quantity not specified",55.0
75102500,"1 cup",135.0
75102500,"1 whole",80.0
75102500,"Quantity not specified",68.0
75102600,"1 cup",64.0
75102600,"1 floweret",25.0
75102600,"Quantity not specified",32.0
75102750,"1 cup",90.0
75102750,"1 sprout",20.0
75102750,"Quantity not specified",45.0
75103000,"1 cup",90.0
75103000,"1 leaf",25.0
75103000,"1 head",900.0
75103000,"Quantity not specified",45.0
75104000,"1 cup",90.0
75104000,"1 leaf",15.0
75104000,"1 head",840.0
75104000,"Quantity not specified",45.0
75105000,"1 cup",90.0
75105000,"1 leaf",25.0
75105000,"1 head",840.0
75105000,"Quantity not specified",45.0
75105500,"1 cup",150.0
75105500,"1 pad",30.0
75105500,"Quantity not specified",75.0
75107000,"1 piece",13.0
75107000,"1 floweret",13.0
75107000,"1 cup",110.0
75107000,"Quantity not specified",55.0
75109000,"1 piece",4.0
75109000,"1 stick",4.0
75109000,"1 stalk",40.0
75109000,"1 cup",120.0
75109000,"Quantity not specified",60.0
75109010,"1 fennel bulb",235.0
75109010,"Quantity not specified",25.0
75109400,"1 leaf",0.5
75109400,"1 tablespoon",3.0
75109400,"1 cup",24.0
75109400,"Quantity not specified",3.0
75109500,"1 tablespoon",3.0
75109500,"Quantity not specified",3.0
75109550,"1 cup",16.0
75109550,"1 sprig",1.0
75109550,"1 guideline amount per item",0.3
75109550,"Quantity not specified",1.0
75109600,"1 cup",150.0
75109600,"1 regular ear",105.0
75109600,"Quantity not specified",75.0
75111000,"1 piece/slice",10.0
75111000,"1 stick",10.0
75111000,"1 regular",200.0
75111000,"1 miniature",65.0
75111000,"1 cup",120.0
75111000,"Quantity not specified",60.0
75111200,"1 whole",500.0
75111200,"1 cup",80.0
75111200,"Quantity not specified",40.0
75111500,"1 clove",3.0
75111500,"1 teaspoon",5.0
75111500,"1 cup",135.0
75111500,"Quantity not specified",5.0
75111800,"1 slice",6.0
75111800,"1 cup",130.0
75111800,"1 whole",660.0
75111800,"Quantity not specified",65.0
75112000,"1 cup",135.0
75112000,"1 slice",15.0
75112000,"Quantity not specified",68.0
75113000,"1 leaf",8.0
75113000,"1 head",539.0
75113000,"1 cup",35.0
75113000,"Guideline amount in salad",70.0
75113000,"Quantity not specified",18.0
75113060,"1 leaf",8.0
75113060,"1 head",163.0
75113060,"1 cup",25.0
75113060,"Guideline amount in salad",50.0
75113060,"Quantity not specified",13.0
75113080,"1 leaf",2.0
75113080,"1 cup",20.0
75113080,"Guideline amount in salad",40.0
75113080,"Quantity not specified",10.0
75114000,"1 cup",35.0
75114000,"Guideline amount in salad",70.0
75114000,"Quantity not specified",18.0
75115000,"1 piece/slice",6.0
75115000,"1 whole",18.0
75115000,"1 cup",70.0
75115000,"Quantity not specified",35.0
75117010,"1 whole",15.0
75117010,"1 cup",100.0
75117010,"Quantity not specified",15.0
75117020,"1 slice",15.0
75117020,"1 ring",5.0
75117020,"1 cup",160.0
75117020,"1 whole",148.0
75117020,"Quantity not specified",15.0
75119000,"1 cup",60.0
75119000,"1 sprig",1.0
75119000,"Quantity not specified",4.0
75120000,"1 cup",145.0
75120000,"Quantity not specified",73.0
75121000,"1 piece",5.0
75121000,"1 slice",5.0
75121000,"1 whole",15.0
75121000,"1 cup",150.0
75121000,"Quantity not specified",15.0
75122000,"1 piece",10.0
75122000,"1 ring",10.0
75122000,"1 miniature",30.0
75122000,"1 regular",120.0
75122000,"1 cup",150.0
75122000,"Quantity not specified",20.0
75122100,"1 piece",10.0
75122100,"1 ring",10.0
75122100,"1 miniature",30.0
75122100,"1 regular",120.0
75122100,"1 cup",150.0
75122100,"Quantity not specified",20.0
75122200,"1 piece",10.0
75122200,"1 ring",10.0
75122200,"1 miniature",30.0
75122200,"1 regular",120.0
75122200,"1 cup",150.0
75122200,"Quantity not specified",20.0
75124000,"1 whole",45.0
75124000,"1 cup",150.0
75124000,"Quantity not specified",45.0
75125000,"1 slice",1.0
75125000,"1 whole",5.0
75125000,"1 cup",115.0
75125000,"Quantity not specified",58.0
75127000,"1 whole",385.0
75127000,"1 cup",140.0
75127000,"Quantity not specified",70.0
75127500,"1 cup",80.0
75127500,"Quantity not specified",10.0
75127750,"1 cup",65.0
75127750,"1 snow pea",3.0
75127750,"Quantity not specified",33.0
75128000,"1 slice",10.0
75128000,"1 whole",200.0
75128000,"1 cup",115.0
75128000,"Quantity not specified",58.0
75128010,"1 slice",10.0
75128010,"1 whole",200.0
75128010,"1 cup",115.0
75128010,"Quantity not specified",58.0
75129000,"1 slice",15.0
75129000,"1 whole",120.0
75129000,"1 cup",130.0
75129000,"Quantity not specified",65.0
75132000,"1 cup",246.0
75132000,"Quantity not specified",123.0
75132000,"1 fl oz",30.8
75132100,"1 cup",236.0
75132100,"Quantity not specified",118.0
75132100,"1 fl oz",29.5
75140500,"1 cup",154.0
75140500,"Quantity not specified",77.0
75140510,"1 cup",186.0
75140510,"Quantity not specified",93.0
75140990,"1 cup",220.0
75140990,"1 fast food order",150.0
75140990,"1 single serving container",150.0
75140990,"Quantity not specified",110.0
75141000,"1 cup",220.0
75141000,"1 single serving container",150.0
75141000,"Guideline amount per sandwich",55.0
75141000,"Quantity not specified",110.0
75141040,"1 cup",220.0
75141040,"Quantity not specified",110.0
75141100,"1 cup",220.0
75141100,"Quantity not specified",110.0
75142000,"1 cup",155.0
75142000,"Quantity not specified",78.0
75142500,"1 cup",133.0
75142500,"Quantity not specified",67.0
75142550,"1 cup",159.0
75142550,"Quantity not specified",80.0
75142600,"1 cup",159.0
75142600,"Quantity not specified",80.0
75143000,"1 cup",73.0
75143000,"1 side salad",94.0
75143000,"Quantity not specified",73.0
75143000,"1 Burger King side salad",98.0
75143000,"1 McDonald's side salad",87.0
75143000,"1 Wendy's side salad",168.0
75143050,"1 cup",74.0
75143050,"Quantity not specified",74.0
75143100,"1 cup",87.0
75143100,"Quantity not specified",87.0
75143200,"1 cup",77.0
75143200,"Quantity not specified",77.0
75143300,"1 cup",88.0
75143300,"Quantity not specified",88.0
75143350,"1 garden salad",236.0
75143350,"1 side salad",168.0
75143350,"1 cup",79.0
75143350,"Quantity not specified",79.0
75144100,"1 cup",125.0
75144100,"Quantity not specified",63.0
75145000,"1 cup",119.0
75145000,"Quantity not specified",60.0
75146000,"1 cup",105.0
75146000,"Quantity not specified",105.0
75147000,"1 cup",74.0
75147000,"Quantity not specified",74.0
75148010,"1 cup",105.0
75148010,"Quantity not specified",105.0
75200700,"Quantity not specified",128.0
75200700,"1 fl oz (no ice)",31.0
75200700,"1 fl oz (with ice)",23.0
75200700,"1 fl oz (NFS)",31.0
75202011,"1 piece",4.0
75202011,"1 spear",16.0
75202011,"1 cup",180.0
75202011,"Quantity not specified",90.0
75202012,"1 piece",4.0
75202012,"1 spear",16.0
75202012,"1 cup",180.0
75202012,"Quantity not specified",90.0
75202013,"1 spear",16.0
75202013,"1 cup",240.0
75202013,"Quantity not specified",120.0
75202020,"1 piece",4.0
75202020,"1 spear",16.0
75202020,"1 cup",185.0
75202020,"Quantity not specified",93.0
75202021,"1 piece",4.0
75202021,"1 spear",16.0
75202021,"1 cup",185.0
75202021,"Quantity not specified",93.0
75202022,"1 piece",4.0
75202022,"1 spear",16.0
75202022,"1 cup",185.0
75202022,"Quantity not specified",93.0
75202023,"1 spear",16.0
75202023,"1 cup",245.0
75202023,"Quantity not specified",123.0
75202027,"1 piece",4.0
75202027,"1 spear",16.0
75202027,"1 cup",185.0
75202027,"Quantity not specified",93.0
75202028,"1 piece",4.0
75202028,"1 spear",16.0
75202028,"1 cup",185.0
75202028,"Quantity not specified",93.0
75202031,"1 piece",4.0
75202031,"1 spear",16.0
75202031,"1 cup",185.0
75202031,"Quantity not specified",93.0
75202032,"1 piece",4.0
75202032,"1 spear",16.0
75202032,"1 cup",185.0
75202032,"Quantity not specified",93.0
75202034,"1 spear",16.0
75202034,"1 cup",245.0
75202034,"Quantity not specified",123.0
75202035,"1 spear",16.0
75202035,"1 cup",245.0
75202035,"Quantity not specified",123.0
75203028,"1 cup",155.0
75203028,"Quantity not specified",78.0
75204012,"1 cup",180.0
75204012,"1 bean",2.0
75204012,"Quantity not specified",90.0
75204022,"1 cup",185.0
75204022,"1 bean",2.0
75204022,"Quantity not specified",92.0
75204023,"1 cup",185.0
75204023,"1 bean",2.0
75204023,"Quantity not specified",92.0
75205005,"1 cup",145.0
75205005,"1 cut piece",2.0
75205005,"1 bean",6.0
75205005,"Quantity not specified",73.0
75205021,"1 cup",140.0
75205021,"1 cut piece",2.0
75205021,"1 bean",6.0
75205021,"Quantity not specified",70.0
75205022,"1 cup",140.0
75205022,"1 cut piece",2.0
75205022,"1 bean",6.0
75205022,"Quantity not specified",70.0
75205023,"1 cup",140.0
75205023,"1 cut piece",2.0
75205023,"1 bean",6.0
75205023,"Quantity not specified",70.0
75205030,"1 cup",145.0
75205030,"1 cut piece",2.0
75205030,"1 bean",6.0
75205030,"Quantity not specified",73.0
75205031,"1 cup",145.0
75205031,"1 cut piece",2.0
75205031,"1 bean",6.0
75205031,"Quantity not specified",73.0
75205032,"1 cup",145.0
75205032,"1 cut piece",2.0
75205032,"1 bean",6.0
75205032,"Quantity not specified",73.0
75205033,"1 cup",145.0
75205033,"1 cut piece",2.0
75205033,"1 bean",6.0
75205033,"Quantity not specified",73.0
75205044,"1 cup",145.0
75205044,"1 cut piece",2.0
75205044,"1 bean",6.0
75205044,"Quantity not specified",73.0
75205045,"1 cup",145.0
75205045,"1 cut piece",2.0
75205045,"1 bean",6.0
75205045,"Quantity not specified",73.0
75205047,"1 cup",145.0
75205047,"1 cut piece",2.0
75205047,"1 bean",6.0
75205047,"Quantity not specified",73.0
75205048,"1 cup",145.0
75205048,"1 cut piece",2.0
75205048,"1 bean",6.0
75205048,"Quantity not specified",73.0
75205050,"1 cup",145.0
75205050,"1 cut piece",2.0
75205050,"1 bean",6.0
75205050,"Quantity not specified",73.0
75205051,"1 cup",145.0
75205051,"1 cut piece",2.0
75205051,"1 bean",6.0
75205051,"Quantity not specified",73.0
75205120,"1 cup",140.0
75205120,"1 cut piece",2.0
75205120,"1 bean",6.0
75205120,"Quantity not specified",70.0
75205130,"1 cup",145.0
75205130,"1 cut piece",2.0
75205130,"1 bean",6.0
75205130,"Quantity not specified",73.0
75205131,"1 cup",145.0
75205131,"1 cut piece",2.0
75205131,"1 bean",6.0
75205131,"Quantity not specified",73.0
75205132,"1 cup",145.0
75205132,"1 cut piece",2.0
75205132,"1 bean",6.0
75205132,"Quantity not specified",73.0
75205200,"1 cup",145.0
75205200,"1 bean",12.0
75205200,"Quantity not specified",73.0
75206020,"1 cup",145.0
75206020,"1 cut piece",2.0
75206020,"1 bean",6.0
75206020,"Quantity not specified",73.0
75207021,"1 cup",115.0
75207021,"Quantity not specified",58.0
75208011,"1 slice",10.0
75208011,"1 whole",50.0
75208011,"1 cup",170.0
75208011,"Quantity not specified",85.0
75208013,"1 slice",10.0
75208013,"1 whole",25.0
75208013,"1 cup",170.0
75208013,"Quantity not specified",85.0
75208020,"1 slice",10.0
75208020,"1 whole",52.0
75208020,"1 cup",175.0
75208020,"Quantity not specified",88.0
75208021,"1 slice",10.0
75208021,"1 whole",52.0
75208021,"1 cup",175.0
75208021,"Quantity not specified",88.0
75208023,"1 slice",10.0
75208023,"1 whole",27.0
75208023,"1 cup",175.0
75208023,"Quantity not specified",88.0
75208110,"1 slice",10.0
75208110,"1 whole",25.0
75208110,"1 cup",170.0
75208110,"Quantity not specified",85.0
75208310,"1 cup",130.0
75208310,"1 whole",120.0
75208310,"Quantity not specified",65.0
75208501,"1 piece",35.0
75208501,"1 cup",170.0
75208501,"Quantity not specified",85.0
75208720,"1 cup",90.0
75208720,"1 floweret",25.0
75208720,"Quantity not specified",45.0
75209011,"1 cup",155.0
75209011,"1 sprout",20.0
75209011,"Quantity not specified",78.0
75209012,"1 cup",155.0
75209012,"1 sprout",20.0
75209012,"Quantity not specified",78.0
75209020,"1 cup",160.0
75209020,"1 sprout",20.0
75209020,"Quantity not specified",80.0
75209021,"1 cup",160.0
75209021,"1 sprout",20.0
75209021,"Quantity not specified",80.0
75209022,"1 cup",160.0
75209022,"1 sprout",20.0
75209022,"Quantity not specified",80.0
75209501,"1 cup",130.0
75209501,"Quantity not specified",65.0
75210010,"1 cup",170.0
75210010,"Quantity not specified",85.0
75210020,"1 cup",175.0
75210020,"Quantity not specified",88.0
75211020,"1 cup",150.0
75211020,"Quantity not specified",75.0
75211030,"1 cup",155.0
75211030,"Quantity not specified",78.0
75211031,"1 cup",155.0
75211031,"Quantity not specified",78.0
75211032,"1 cup",155.0
75211032,"1 small head (about 4-1/2"" dia)",710.0
75211032,"Quantity not specified",78.0
75212020,"1 cup",155.0
75212020,"Quantity not specified",78.0
75213020,"1 cup",155.0
75213020,"Quantity not specified",78.0
75213110,"1 cup",150.0
75213110,"1 pad",30.0
75213110,"Quantity not specified",75.0
75213120,"1 cup",155.0
75213120,"1 pad",30.0
75213120,"Quantity not specified",78.0
75214011,"1 piece",13.0
75214011,"1 floweret",13.0
75214011,"1 cup",155.0
75214011,"Quantity not specified",78.0
75214012,"1 cup",185.0
75214012,"Quantity not specified",93.0
75214020,"1 piece",13.0
75214020,"1 floweret",13.0
75214020,"1 cup",160.0
75214020,"Quantity not specified",80.0
75214021,"1 piece",13.0
75214021,"1 floweret",13.0
75214021,"1 cup",160.0
75214021,"Quantity not specified",80.0
75214022,"1 cup",190.0
75214022,"Quantity not specified",95.0
75214027,"1 piece",13.0
75214027,"1 floweret",13.0
75214027,"1 cup",160.0
75214027,"Quantity not specified",80.0
75214028,"1 piece",13.0
75214028,"1 floweret",13.0
75214028,"1 cup",160.0
75214028,"Quantity not specified",80.0
75214030,"1 cup",190.0
75214030,"Quantity not specified",95.0
75214031,"1 cup",190.0
75214031,"Quantity not specified",95.0
75215020,"1 stalk",42.0
75215020,"1 cup",155.0
75215020,"Quantity not specified",78.0
75215120,"1 fennel bulb",218.0
75215120,"Quantity not specified",78.0
75215511,"1 cup",165.0
75215511,"1 whole",230.0
75215511,"Quantity not specified",83.0
75215990,"1 cup",170.0
75215990,"1 baby corn",8.0
75215990,"1 mini ear",57.0
75215990,"1 regular ear",108.0
75215990,"Quantity not specified",85.0
75216111,"1 cup",165.0
75216111,"1 baby corn",8.0
75216111,"1 mini ear",55.0
75216111,"1 regular ear",105.0
75216111,"Quantity not specified",83.0
75216112,"1 cup",165.0
75216112,"1 baby corn",8.0
75216112,"1 mini ear",55.0
75216112,"1 regular ear",105.0
75216112,"Quantity not specified",83.0
75216113,"1 cup",165.0
75216113,"1 baby corn",8.0
75216113,"Quantity not specified",83.0
75216120,"1 cup",170.0
75216120,"1 baby corn",8.0
75216120,"1 mini ear",57.0
75216120,"1 regular ear",108.0
75216120,"Quantity not specified",85.0
75216121,"1 cup",170.0
75216121,"1 baby corn",8.0
75216121,"1 mini ear",57.0
75216121,"1 regular ear",108.0
75216121,"Quantity not specified",85.0
75216122,"1 cup",170.0
75216122,"1 baby corn",8.0
75216122,"1 mini ear",57.0
75216122,"1 regular ear",108.0
75216122,"Quantity not specified",85.0
75216123,"1 cup",170.0
75216123,"1 baby corn",8.0
75216123,"Quantity not specified",85.0
75216134,"1 cup",170.0
75216134,"1 baby corn",8.0
75216134,"1 mini ear",57.0
75216134,"1 regular ear",108.0
75216134,"Quantity not specified",85.0
75216135,"1 cup",170.0
75216135,"1 baby corn",8.0
75216135,"1 mini ear",57.0
75216135,"1 regular ear",108.0
75216135,"Quantity not specified",85.0
75216137,"1 cup",170.0
75216137,"1 baby corn",8.0
75216137,"1 mini ear",57.0
75216137,"1 regular ear",108.0
75216137,"Quantity not specified",85.0
75216138,"1 cup",170.0
75216138,"1 baby corn",8.0
75216138,"1 mini ear",57.0
75216138,"1 regular ear",108.0
75216138,"Quantity not specified",85.0
75216141,"1 cup",170.0
75216141,"1 baby corn",8.0
75216141,"Quantity not specified",85.0
75216142,"1 cup",170.0
75216142,"1 baby corn",8.0
75216142,"Quantity not specified",85.0
75216153,"1 cup",250.0
75216153,"Quantity not specified",125.0
75216310,"1 cup",165.0
75216310,"1 baby corn",8.0
75216310,"Quantity not specified",83.0
75216320,"1 cup",170.0
75216320,"1 baby corn",8.0
75216320,"Quantity not specified",85.0
75216321,"1 cup",170.0
75216321,"1 baby corn",8.0
75216321,"Quantity not specified",85.0
75216322,"1 cup",170.0
75216322,"1 baby corn",8.0
75216322,"Quantity not specified",85.0
75216720,"1 cup",185.0
75216720,"1 slice",10.0
75216720,"Quantity not specified",93.0
75217010,"1 slice",55.0
75217010,"1 cup",95.0
75217010,"1 whole",540.0
75217010,"Quantity not specified",53.0
75217020,"1 slice",55.0
75217020,"1 cup",100.0
75217020,"1 whole",565.0
75217020,"Quantity not specified",50.0
75217301,"1 cup",109.0
75217301,"Quantity not specified",55.0
75217400,"1 clove",3.0
75217400,"1 teaspoon",5.0
75217400,"Quantity not specified",5.0
75217520,"1 cup",170.0
75217520,"Quantity not specified",85.0
75218011,"1 cup",170.0
75218011,"Quantity not specified",85.0
75218400,"1 whole",85.0
75218400,"1 cup",170.0
75218400,"1 slice",7.0
75218400,"Quantity not specified",85.0
75218501,"1 cup",125.0
75218501,"1 slice",10.0
75218501,"Quantity not specified",63.0
75219011,"1 piece/slice",6.0
75219011,"1 whole",13.0
75219011,"1 cup",155.0
75219011,"Quantity not specified",78.0
75219020,"1 piece/slice",6.0
75219020,"1 whole",13.0
75219020,"1 cup",160.0
75219020,"Quantity not specified",80.0
75219021,"1 piece/slice",6.0
75219021,"1 whole",13.0
75219021,"1 cup",160.0
75219021,"Quantity not specified",80.0
75219023,"1 piece/slice",6.0
75219023,"1 whole",13.0
75219023,"1 cup",160.0
75219023,"Quantity not specified",80.0
75219033,"1 piece/slice",6.0
75219033,"1 whole",13.0
75219033,"1 cup",160.0
75219033,"Quantity not specified",80.0
75219034,"1 piece/slice",6.0
75219034,"1 whole",13.0
75219034,"1 cup",160.0
75219034,"Quantity not specified",80.0
75219100,"1 cup",145.0
75219100,"Quantity not specified",72.0
75220011,"1 cup",160.0
75220011,"1 pod",10.0
75220011,"Quantity not specified",80.0
75220012,"1 piece",5.0
75220012,"1 cup",185.0
75220012,"Quantity not specified",93.0
75220020,"1 pod",10.0
75220020,"1 cup",165.0
75220020,"Quantity not specified",83.0
75220021,"1 pod",10.0
75220021,"1 cup",165.0
75220021,"Quantity not specified",83.0
75220022,"1 piece",5.0
75220022,"1 cup",190.0
75220022,"Quantity not specified",95.0
75220051,"1 cup",86.0
75220051,"Quantity not specified",43.0
75221011,"1 cup",210.0
75221011,"1 slice",15.0
75221011,"1 whole",148.0
75221011,"Quantity not specified",105.0
75221021,"1 cup",215.0
75221021,"1 slice",15.0
75221021,"1 whole",151.0
75221021,"Quantity not specified",108.0
75221030,"1 cup",185.0
75221030,"1 pearl onion",5.0
75221030,"Quantity not specified",93.0
75221061,"1 cup",225.0
75221061,"1 whole",15.0
75221061,"Quantity not specified",15.0
75221160,"1 cup",145.0
75221160,"1 heart",40.0
75221160,"Quantity not specified",73.0
75222020,"1 cup",160.0
75222020,"1 whole",100.0
75222020,"1 cup, mashed",215.0
75222020,"Quantity not specified",80.0
75223022,"1 cup",185.0
75223022,"Quantity not specified",92.0
75223023,"1 cup",185.0
75223023,"Quantity not specified",92.0
75224000,"1 cup",165.0
75224000,"Quantity not specified",83.0
75224021,"1 cup",160.0
75224021,"Quantity not specified",80.0
75224022,"1 cup",160.0
75224022,"Quantity not specified",80.0
75224023,"1 cup",160.0
75224023,"Quantity not specified",80.0
75224030,"1 cup",165.0
75224030,"Quantity not specified",83.0
75224031,"1 cup",165.0
75224031,"Quantity not specified",83.0
75224032,"1 cup",165.0
75224032,"Quantity not specified",83.0
75224033,"1 cup",165.0
75224033,"Quantity not specified",83.0
75224043,"1 cup",165.0
75224043,"Quantity not specified",83.0
75224044,"1 cup",165.0
75224044,"Quantity not specified",83.0
75224046,"1 cup",165.0
75224046,"Quantity not specified",83.0
75224047,"1 cup",165.0
75224047,"Quantity not specified",83.0
75224049,"1 cup",165.0
75224049,"Quantity not specified",83.0
75224050,"1 cup",165.0
75224050,"Quantity not specified",83.0
75224120,"1 cup",160.0
75224120,"Quantity not specified",80.0
75224130,"1 cup",165.0
75224130,"Quantity not specified",83.0
75224131,"1 cup",165.0
75224131,"Quantity not specified",82.0
75224132,"1 cup",165.0
75224132,"Quantity not specified",82.0
75226020,"1 piece",10.0
75226020,"1 miniature",30.0
75226020,"1 regular",120.0
75226020,"1 cup",155.0
75226020,"Quantity not specified",78.0
75226060,"1 piece",10.0
75226060,"1 miniature",30.0
75226060,"1 regular",120.0
75226060,"1 cup",155.0
75226060,"Quantity not specified",78.0
75226111,"1 pepper",15.0
75226111,"1 cup",150.0
75226111,"Quantity not specified",15.0
75226700,"1 cup",192.0
75226700,"1 whole pimiento",66.0
75226700,"1 strip",1.0
75226700,"Quantity not specified",12.0
75228020,"1 cup",175.0
75228020,"1 whole",370.0
75228020,"1 cup, mashed",245.0
75228020,"Quantity not specified",88.0
75229011,"1 cup",140.0
75229011,"Quantity not specified",70.0
75230000,"1 cup",140.0
75230000,"Quantity not specified",30.0
75231011,"1 snow pea",3.0
75231011,"1 cup",160.0
75231011,"Quantity not specified",80.0
75231012,"1 snow pea",3.0
75231012,"1 cup",160.0
75231012,"Quantity not specified",80.0
75231020,"1 snow pea",3.0
75231020,"1 cup",165.0
75231020,"Quantity not specified",83.0
75231021,"1 snow pea",3.0
75231021,"1 cup",165.0
75231021,"Quantity not specified",83.0
75231022,"1 snow pea",3.0
75231022,"1 cup",165.0
