"Ingredient_ID","Nutrient_ID","Value"
15066,54,0.41
15066,23,0.0
15066,30,53.0
15066,20,0.0
15066,64,86.7
15066,21,0.0
15066,52,0.0
15066,51,0.0
15066,34,0.0
15066,22,15.0
15066,39,0.22
15066,42,16.0
15066,44,284.0
15066,45,160.0
15066,50,159.0
15066,65,0.31
15066,28,0.031
15066,49,15.9
15066,47,3.0
15066,55,3.0
15066,25,0.0
15066,24,0.0
15066,61,0.49
15066,60,0.2
15066,29,0.0
15066,41,0.0
15066,40,0.0
15066,59,0.0
15066,53,0.03
15066,48,0.08
15066,43,0.653
15066,58,0.069
15066,37,3.0
15066,56,1.63
15066,27,65.0
15066,63,0.0
15066,38,0.0
15066,36,3.0
15066,35,3.0
15066,62,0.0
15066,57,0.0
15066,26,46.0
15066,33,0.128
15066,17,0.002
15066,18,0.0
15066,19,0.0
15066,1,0.002
15066,2,0.001
15066,3,0.004
15066,4,0.087
15066,6,0.028
15066,7,0.052
15066,8,0.016
15066,9,0.001
15066,12,0.005
15066,16,0.116
15066,5,0.003
15066,10,0.001
15066,11,0.01
15066,13,0.049
15066,14,0.001
15066,15,0.004
15066,31,0.073
15066,32,0.182
15068,46,18.48
15068,54,9.47
15068,23,0.0
15068,30,164.0
15068,20,0.0
15068,64,71.12
15068,21,0.0
15068,52,0.0
15068,51,0.0
15068,34,0.0
15068,22,22.0
15068,39,0.6
15068,42,27.0
15068,44,195.0
15068,45,381.0
15068,50,65.0
15068,65,0.72
15068,28,0.038
15068,49,36.5
15068,47,40.0
15068,55,40.0
15068,25,0.0
15068,24,0.0
15068,61,0.18
15068,60,11.0
15068,29,0.0
15068,41,0.0
15068,40,0.0
15068,59,0.0
15068,53,0.56
15068,48,0.12
15068,43,3.0
15068,58,0.2
15068,37,15.0
15068,56,1.3
15068,27,51.5
15068,63,0.1
15068,38,0.0
15068,36,15.0
15068,35,15.0
15068,62,0.0
15068,57,0.0
15068,26,50.0
15068,33,3.509
15068,17,0.0
15068,18,0.0
15068,19,0.0
15068,1,0.0
15068,2,0.0
15068,3,0.41
15068,4,2.217
15068,6,0.824
15068,7,2.023
15068,8,0.121
15068,9,0.0
15068,12,0.246
15068,16,0.393
15068,5,0.563
15068,10,0.0
15068,11,0.0
15068,13,0.175
15068,14,0.0
15068,15,0.202
15068,31,2.586
15068,32,1.137
15077,46,18.28
15077,54,4.32
15077,23,0.0
15077,30,117.0
15077,20,0.0
15077,64,72.0
15077,21,0.0
15077,52,0.0
15077,51,0.0
15077,34,0.0
15077,22,11.0
15077,39,0.85
15077,42,18.0
15077,44,164.0
15077,45,175.0
15077,50,672.0
15077,65,0.31
15077,28,0.23
15077,49,32.4
15077,47,26.0
15077,55,26.0
15077,25,0.0
15077,24,0.0
15077,61,1.35
15077,60,17.1
15077,29,0.0
15077,41,0.0
15077,40,0.0
15077,59,0.0
15077,53,0.023
15077,48,0.101
15077,43,4.72
15077,58,0.278
15077,37,2.0
15077,56,3.26
15077,27,89.0
15077,63,0.1
15077,38,0.0
15077,36,2.0
15077,35,2.0
15077,62,0.0
15077,57,0.0
15077,26,23.0
15077,33,0.929
15077,17,0.0
15077,18,0.0
15077,19,0.0
15077,1,0.0
15077,2,0.0
15077,3,0.183
15077,4,0.56
15077,6,0.186
15077,7,0.949
15077,8,0.472
15077,9,0.0
15077,12,0.0
15077,16,0.267
15077,5,0.305
15077,10,0.0
15077,11,0.468
15077,13,0.183
15077,14,0.301
15077,15,0.073
15077,31,2.023
15077,32,0.995
15083,46,20.5
15083,54,4.4
15083,23,0.0
15083,30,127.0
15083,20,0.0
15083,64,75.52
15083,21,0.0
15083,52,0.0
15083,51,0.0
15083,34,0.0
15083,22,7.0
15083,39,0.38
15083,42,27.0
15083,44,261.0
15083,45,366.0
15083,50,75.0
15083,65,0.39
15083,28,0.063
15083,49,31.4
15083,47,35.0
15083,55,35.0
15083,25,0.0
15083,24,0.0
15083,61,0.4
15083,60,10.9
15083,29,0.0
15083,41,0.0
15083,40,0.0
15083,59,0.0
15083,53,0.08
15083,48,0.105
15083,43,7.995
15083,58,0.611
15083,37,4.0
15083,56,4.15
15083,27,94.6
15083,63,0.4
15083,38,0.0
15083,36,4.0
15083,35,4.0
15083,62,0.0
15083,57,0.0
15083,26,46.0
15083,33,0.81
15083,17,0.0
15083,18,0.0
15083,19,0.0
15083,1,0.0
15083,2,0.003
15083,3,0.203
15083,4,0.472
15083,6,0.102
15083,7,0.63
15083,8,0.081
15083,9,0.047
15083,12,0.014
15083,16,0.333
15083,5,0.18
15083,10,0.072
15083,11,0.449
15083,13,0.182
15083,14,0.047
15083,15,0.047
15083,31,1.348
15083,32,0.811
15084,46,19.68
15084,54,4.97
15084,23,0.0
15084,30,129.0
15084,20,0.0
15084,64,74.04
15084,21,0.0
15084,52,0.0
15084,51,0.0
15084,34,0.0
15084,22,215.0
15084,39,0.64
15084,42,30.0
15084,44,337.0
15084,45,344.0
15084,50,403.0
15084,65,0.76
15084,28,0.069
15084,49,33.2
15084,47,17.0
15084,55,17.0
15084,25,0.0
15084,24,0.0
15084,61,0.64
15084,60,13.7
15084,29,0.0
15084,41,0.0
15084,40,0.0
15084,59,0.0
15084,53,0.023
15084,48,0.186
15084,43,6.536
15084,58,0.3
15084,37,15.0
15084,56,4.4
15084,27,87.8
15084,63,0.5
15084,38,0.0
15084,36,15.0
15084,35,15.0
15084,62,0.0
15084,57,0.0
15084,26,55.0
15084,33,0.862
15084,17,0.004
15084,18,0.0
15084,19,0.001
15084,1,0.008
15084,2,0.003
15084,3,0.177
15084,4,0.518
15084,6,0.1
15084,7,0.547
15084,8,0.091
15084,9,0.052
15084,12,0.021
15084,16,0.669
15084,5,0.143
15084,10,0.143
15084,11,0.44
15084,13,0.323
15084,14,0.053
15084,15,0.086
15084,31,1.205
15084,32,1.42
15085,46,22.25
15085,54,4.69
15085,23,0.0
15085,30,131.0
15085,20,0.0
15085,64,72.54
15085,21,0.0
15085,52,0.0
15085,51,0.0
15085,34,0.0
15085,22,9.0
15085,39,0.43
15085,42,30.0
15085,44,257.0
15085,45,367.0
15085,50,78.0
15085,65,0.46
15085,28,0.064
15085,49,29.8
15085,47,49.0
15085,55,49.0
15085,25,0.0
15085,24,0.0
15085,61,0.83
15085,60,14.1
15085,29,0.0
15085,41,0.0
15085,40,0.0
15085,59,0.0
15085,53,0.132
15085,48,0.207
15085,43,8.507
15085,58,0.731
15085,37,6.0
15085,56,4.69
15085,27,94.6
15085,63,0.1
15085,38,0.0
15085,36,6.0
15085,35,6.0
15085,62,0.0
15085,57,0.0
15085,26,51.0
15085,33,0.814
15085,17,0.0
15085,18,0.0
15085,19,0.0
15085,1,0.001
15085,2,0.002
15085,3,0.126
15085,4,0.549
15085,6,0.104
15085,7,0.709
15085,8,0.16
15085,9,0.048
15085,12,0.017
15085,16,0.471
15085,5,0.137
15085,10,0.054
15085,11,0.376
15085,13,0.251
15085,14,0.314
15085,15,0.079
15085,31,1.371
15085,32,1.115
15088,46,24.62
15088,54,11.45
15088,23,0.0
15088,30,208.0
15088,20,0.0
15088,64,59.61
15088,21,0.0
15088,52,0.0
15088,51,0.0
15088,34,0.0
15088,22,382.0
15088,39,2.92
15088,42,39.0
15088,44,490.0
15088,45,397.0
15088,50,307.0
15088,65,1.31
15088,28,0.186
15088,49,52.7
15088,47,32.0
15088,55,32.0
15088,25,0.0
15088,24,0.0
15088,61,2.04
15088,60,4.8
15088,29,0.0
15088,41,0.0
15088,40,0.0
15088,59,0.0
15088,53,0.08
15088,48,0.227
15088,43,5.245
15088,58,0.167
15088,37,10.0
15088,56,8.94
15088,27,75.0
15088,63,2.6
15088,38,0.0
15088,36,10.0
15088,35,10.0
15088,62,0.0
15088,57,0.0
15088,26,142.0
15088,33,1.528
15088,17,0.0
15088,18,0.0
15088,19,0.0
15088,1,0.0
15088,2,0.0
15088,3,0.192
15088,4,0.993
15088,6,0.343
15088,7,2.145
15088,8,3.543
15088,9,0.498
15088,12,0.0
15088,16,0.509
15088,5,0.22
15088,10,0.125
15088,11,0.423
15088,13,0.473
15088,14,1.081
15088,15,0.0
15088,31,3.869
15088,32,5.148
15091,46,18.43
15091,54,2.0
15091,23,0.0
15091,30,97.0
15091,20,0.0
15091,64,78.27
15091,21,0.0
15091,52,0.0
15091,51,0.0
15091,34,0.0
15091,22,10.0
15091,39,0.29
15091,42,41.0
15091,44,194.0
15091,45,256.0
15091,50,68.0
15091,65,0.4
15091,28,0.019
15091,49,36.5
15091,47,46.0
15091,55,46.0
15091,25,0.0
15091,24,0.0
15091,61,0.84
15091,60,5.6
15091,29,0.0
15091,41,0.0
15091,40,0.0
15091,59,0.0
15091,53,0.11
15091,48,0.12
15091,43,1.6
15091,58,0.4
15091,37,5.0
15091,56,0.3
15091,27,60.8
15091,63,0.1
15091,38,0.0
15091,36,5.0
15091,35,5.0
15091,62,0.0
15091,57,0.0
15091,26,41.0
15091,33,0.511
15091,17,0.0
15091,18,0.0
15091,19,0.0
15091,1,0.0
15091,2,0.0
15091,3,0.049
15091,4,0.322
15091,6,0.138
15091,7,0.294
15091,8,0.024
15091,9,0.0
15091,12,0.0
15091,16,0.434
15091,5,0.13
15091,10,0.046
15091,11,0.0
15091,13,0.161
15091,14,0.0
15091,15,0.076
15091,31,0.424
15091,32,0.743
15095,46,20.98
15095,54,4.51
15095,23,0.0
15095,30,130.0
15095,20,0.0
15095,64,73.58
15095,21,0.0
15095,52,0.0
15095,51,0.0
15095,34,0.0
15095,22,34.0
15095,39,0.84
15095,42,49.0
15095,44,210.0
15095,45,160.0
15095,50,79.0
15095,65,0.43
15095,28,0.033
15095,49,36.5
15095,47,70.0
15095,55,70.0
15095,25,0.0
15095,24,0.0
15095,61,1.0
15095,60,0.6
15095,29,0.0
15095,41,0.0
15095,40,0.0
15095,59,0.0
15095,53,0.042
15095,48,0.062
15095,43,2.938
15095,58,0.4
15095,37,3.0
15095,56,1.49
15095,27,65.0
15095,63,0.1
15095,38,0.0
15095,36,3.0
15095,35,3.0
15095,62,0.0
15095,57,0.0
15095,26,51.0
15095,33,0.925
15095,17,0.0
15095,18,0.0
15095,19,0.0
15095,1,0.0
15095,2,0.0
15095,3,0.08
15095,4,0.726
15095,6,0.117
15095,7,0.979
15095,8,0.076
15095,9,0.028
15095,12,0.108
15095,16,0.527
15095,5,0.253
15095,10,0.031
15095,11,0.266
15095,13,0.316
15095,14,0.31
15095,15,0.109
15095,31,1.808
15095,32,1.195
15101,46,20.51
15101,54,1.34
15101,23,0.0
15101,30,100.0
15101,20,0.0
15101,64,76.87
15101,21,0.0
15101,52,0.0
15101,51,0.0
15101,34,0.0
15101,22,32.0
15101,39,0.18
15101,42,32.0
15101,44,198.0
15101,45,417.0
15101,50,64.0
15101,65,0.36
15101,28,0.028
15101,49,38.2
15101,47,32.0
15101,55,32.0
15101,25,0.0
15101,24,0.0
15101,61,0.96
15101,60,10.2
15101,29,0.0
15101,41,0.0
15101,40,0.0
15101,59,1.6
15101,53,0.046
15101,48,0.003
15101,43,0.284
15101,58,0.4
15101,37,5.0
15101,56,3.0
15101,27,65.0
15101,63,0.1
15101,38,0.0
15101,36,5.0
15101,35,5.0
15101,62,0.0
15101,57,0.0
15101,26,37.0
15101,33,0.285
15101,17,0.0
15101,18,0.0
15101,19,0.0
15101,1,0.0
15101,2,0.0
15101,3,0.036
15101,4,0.162
15101,6,0.081
15101,7,0.165
15101,8,0.019
15101,9,0.004
15101,12,0.049
15101,16,0.26
15101,5,0.06
15101,10,0.009
15101,11,0.021
15101,13,0.051
15101,14,0.0
15101,15,0.065
15101,31,0.251
15101,32,0.459
15110,46,19.66
15110,54,6.65
15110,23,0.0
15110,30,144.0
15110,20,0.0
15110,64,73.38
15110,21,0.0
15110,52,0.0
15110,51,0.0
15110,34,0.0
15110,22,5.0
15110,39,0.38
15110,42,29.0
15110,44,255.0
15110,45,418.0
15110,50,81.0
15110,65,0.66
15110,28,0.039
15110,49,57.4
15110,47,36.0
15110,55,36.0
15110,25,0.0
15110,24,0.0
15110,61,2.02
15110,60,13.9
15110,29,0.0
15110,41,0.0
15110,40,0.0
15110,59,0.0
15110,53,0.075
15110,48,0.053
15110,43,7.76
15110,58,0.543
15110,37,2.0
15110,56,1.7
15110,27,65.0
15110,63,0.1
15110,38,0.0
15110,36,2.0
15110,35,2.0
15110,62,0.0
15110,57,0.0
15110,26,66.0
15110,33,1.614
15110,17,0.0
15110,18,0.0
15110,19,0.0
15110,1,0.0
15110,2,0.007
15110,3,0.15
15110,4,1.02
15110,6,0.342
15110,7,2.246
15110,8,0.075
15110,9,0.028
15110,12,0.07
15110,16,0.648
15110,5,0.238
15110,10,0.006
15110,11,0.379
15110,13,0.108
15110,14,0.128
15110,15,0.141
15110,31,3.004
15110,32,1.149
15121,46,19.0
15121,54,0.94
15121,23,0.08
15121,30,85.0
15121,20,0.0
15121,64,79.0
15121,21,0.0
15121,52,0.0
15121,51,0.0
15121,34,0.0
15121,22,18.0
15121,39,1.67
15121,42,23.0
15121,44,137.0
15121,45,176.0
15121,50,219.0
15121,65,0.66
15121,28,0.048
15121,49,67.8
15121,47,17.0
15121,55,17.0
15121,25,0.0
15121,24,0.0
15121,61,0.33
15121,60,1.2
15121,29,0.0
15121,41,0.0
15121,40,0.0
15121,59,0.0
15121,53,0.03
15121,48,0.082
15121,43,9.92
15121,58,0.32
15121,37,4.0
15121,56,2.57
15121,27,29.3
15121,63,0.2
15121,38,0.0
15121,36,4.0
15121,35,4.0
15121,62,0.0
15121,57,0.0
15121,26,36.0
15121,33,0.224
15121,17,0.001
15121,18,0.0
15121,19,0.0
15121,1,0.002
15121,2,0.0
15121,3,0.011
15121,4,0.134
15121,6,0.054
15121,7,0.087
15121,8,0.013
15121,9,0.002
15121,12,0.022
15121,16,0.197
15121,5,0.017
15121,10,0.002
15121,11,0.004
15121,13,0.025
15121,14,0.0
15121,15,0.004
15121,31,0.114
15121,32,0.259
15127,46,24.4
15127,54,0.49
15127,23,0.0
15127,30,109.0
15127,20,0.0
15127,64,74.03
15127,21,0.0
15127,52,0.0
15127,51,0.0
15127,34,0.0
15127,22,4.0
15127,39,0.77
15127,42,35.0
15127,44,278.0
15127,45,441.0
15127,50,45.0
15127,65,0.37
15127,28,0.036
15127,49,90.6
15127,47,18.0
15127,55,18.0
15127,25,0.0
15127,24,0.0
15127,61,0.24
15127,60,1.7
15127,29,0.0
15127,41,0.0
15127,40,0.0
15127,59,0.0
15127,53,0.118
15127,48,0.115
15127,43,18.475
15127,58,0.933
15127,37,2.0
15127,56,2.08
15127,27,65.0
15127,63,0.1
15127,38,0.0
15127,36,2.0
15127,35,2.0
15127,62,0.0
15127,57,0.0
15127,26,39.0
15127,33,0.172
15127,17,0.0
15127,18,0.0
15127,19,0.0
15127,1,0.0
15127,2,0.001
15127,3,0.009
15127,4,0.106
15127,6,0.045
15127,7,0.083
15127,8,0.019
15127,9,0.002
15127,12,0.015
15127,16,0.088
15127,5,0.011
15127,10,0.0
15127,11,0.008
15127,13,0.012
15127,14,0.001
15127,15,0.004
15127,31,0.116
15127,32,0.147
15132,46,18.31
15132,54,1.31
15132,23,0.0
15132,30,90.0
15132,20,0.0
15132,64,80.27
15132,21,0.0
15132,52,0.0
15132,51,0.0
15132,34,0.0
15132,22,48.0
15132,39,0.34
15132,42,21.0
15132,44,222.0
15132,45,249.0
15132,50,72.0
15132,65,0.88
15132,28,0.031
15132,49,32.1
15132,47,30.0
15132,55,30.0
15132,25,0.0
15132,24,0.0
15132,61,0.3
15132,60,1.4
15132,29,0.0
15132,41,0.0
15132,40,0.0
15132,59,0.0
15132,53,0.056
15132,48,0.046
15132,43,1.3
15132,58,0.156
15132,37,13.0
15132,56,2.3
15132,27,65.0
15132,63,0.1
15132,38,0.0
15132,36,13.0
15132,35,13.0
15132,62,0.0
15132,57,0.0
15132,26,67.0
15132,33,0.247
15132,17,0.0
15132,18,0.0
15132,19,0.0
15132,1,0.0
15132,2,0.0
15132,3,0.045
15132,4,0.158
15132,6,0.032
15132,7,0.162
15132,8,0.02
15132,9,0.034
15132,12,0.078
15132,16,0.131
15132,5,0.082
15132,10,0.041
15132,11,0.03
15132,13,0.093
15132,14,0.004
15132,15,0.018
15132,31,0.279
15132,32,0.422
15138,46,7.62
15138,54,0.46
15138,23,15.0
15138,30,95.0
15138,20,0.0
15138,64,74.66
15138,21,0.0
15138,52,0.0
15138,51,6.25
15138,34,0.5
15138,22,13.0
15138,39,0.39
15138,42,43.0
15138,44,282.0
15138,45,90.0
15138,50,529.0
15138,65,0.33
15138,28,0.032
15138,49,22.3
15138,47,0.0
15138,55,0.0
15138,25,0.0
15138,24,0.0
15138,61,0.17
15138,60,0.0
15138,29,0.0
15138,41,0.0
15138,40,0.0
15138,59,0.0
15138,53,0.03
15138,48,0.08
15138,43,0.62
15138,58,0.13
15138,37,0.0
15138,56,0.57
15138,27,13.0
15138,63,0.4
15138,38,0.0
15138,36,0.0
15138,35,0.0
15138,62,0.0
15138,57,0.0
15138,26,20.0
15138,33,0.216
15138,17,0.0
15138,18,0.0
15138,19,0.002
15138,1,0.002
15138,2,0.017
15138,3,0.018
15138,4,0.106
15138,6,0.047
15138,7,0.113
15138,8,0.012
15138,9,0.005
15138,12,0.0
15138,16,0.028
15138,5,0.014
15138,10,0.0
15138,11,0.003
15138,13,0.0
15138,14,0.005
15138,15,0.001
15138,31,0.275
15138,32,0.143
15140,46,17.88
15140,54,0.74
15140,23,0.0
15140,30,83.0
15140,20,0.0
15140,64,79.69
15140,21,0.0
15140,52,0.0
15140,51,0.0
15140,34,0.0
15140,22,91.0
15140,39,0.5
15140,42,36.0
15140,44,234.0
15140,45,259.0
15140,50,395.0
15140,65,3.81
15140,28,0.814
15140,49,42.9
15140,47,1.0
15140,55,1.0
15140,25,0.0
15140,24,0.0
15140,61,1.84
15140,60,0.0
15140,29,0.0
15140,41,0.0
15140,40,0.0
15140,59,3.3
15140,53,0.023
15140,48,0.093
15140,43,2.747
15140,58,0.156
15140,37,51.0
15140,56,3.33
15140,27,80.9
15140,63,0.3
15140,38,0.0
15140,36,51.0
15140,35,51.0
15140,62,0.0
15140,57,0.0
15140,26,97.0
15140,33,0.201
15140,17,0.0
15140,18,0.0
15140,19,0.0
15140,1,0.0
15140,2,0.002
15140,3,0.008
15140,4,0.098
15140,6,0.072
15140,7,0.092
15140,8,0.02
15140,9,0.009
15140,12,0.037
15140,16,0.067
15140,5,0.027
15140,10,0.002
15140,11,0.006
15140,13,0.101
15140,14,0.0
15140,15,0.009
15140,31,0.129
15140,32,0.258
15141,46,17.88
15141,54,0.74
15141,23,0.0
15141,30,83.0
15141,20,0.0
15141,64,79.69
15141,21,0.0
15141,52,0.0
15141,51,0.0
15141,34,0.0
15141,22,91.0
15141,39,0.5
15141,42,36.0
15141,44,234.0
15141,45,259.0
15141,50,563.0
15141,65,3.81
15141,28,0.814
15141,49,42.9
15141,47,1.0
15141,55,1.0
15141,25,0.0
15141,24,0.0
15141,61,1.84
15141,60,0.0
15141,29,0.0
15141,41,0.0
15141,40,0.0
15141,59,3.3
15141,53,0.023
15141,48,0.093
15141,43,2.747
15141,58,0.156
15141,37,51.0
15141,56,3.33
15141,27,80.9
15141,63,0.3
15141,38,0.0
15141,36,51.0
15141,35,51.0
15141,62,0.0
15141,57,0.0
15141,26,97.0
15141,33,0.201
15141,17,0.0
15141,18,0.0
15141,19,0.0
15141,1,0.0
15141,2,0.002
15141,3,0.008
15141,4,0.098
15141,6,0.072
15141,7,0.092
15141,8,0.02
15141,9,0.009
15141,12,0.037
15141,16,0.067
15141,5,0.027
15141,10,0.002
15141,11,0.006
15141,13,0.101
15141,14,0.0
15141,15,0.009
15141,31,0.129
15141,32,0.258
15145,46,15.97
15145,54,0.95
15145,23,0.0
15145,30,77.0
15145,20,0.0
15145,64,82.24
15145,21,0.0
15145,52,0.0
15145,51,0.0
15145,34,0.0
15145,22,27.0
15145,39,0.84
15145,42,27.0
15145,44,256.0
15145,45,302.0
15145,50,58.0
15145,65,1.3
15145,28,0.419
15145,49,31.6
15145,47,16.0
15145,55,16.0
15145,25,0.0
15145,24,0.0
15145,61,2.85
15145,60,0.0
15145,29,0.0
15145,41,0.0
15145,40,0.0
15145,59,1.2
15145,53,0.07
15145,48,0.032
15145,43,2.208
15145,58,0.108
15145,37,37.0
15145,56,2.0
15145,27,80.9
15145,63,0.1
15145,38,0.0
15145,36,37.0
15145,35,37.0
15145,62,0.0
15145,57,0.0
15145,26,114.0
15145,33,0.159
15145,17,0.0
15145,18,0.0
15145,19,0.0
15145,1,0.0
15145,2,0.0
15145,3,0.002
15145,4,0.102
15145,6,0.042
15145,7,0.113
15145,8,0.052
15145,9,0.032
15145,12,0.045
15145,16,0.038
15145,5,0.028
15145,10,0.005
15145,11,0.01
15145,13,0.104
15145,14,0.018
15145,15,0.01
15145,31,0.174
15145,32,0.293
15147,46,16.52
15147,54,0.75
15147,23,0.0
15147,30,77.0
15147,20,0.0
15147,64,80.95
15147,21,0.0
15147,52,0.0
15147,51,0.0
15147,34,0.0
15147,22,84.0
15147,39,0.26
15147,42,38.0
15147,44,161.0
15147,45,200.0
15147,50,423.0
15147,65,3.53
15147,28,1.349
15147,49,63.6
15147,47,1.0
15147,55,1.0
15147,25,0.0
15147,24,0.0
15147,61,0.87
15147,60,0.0
15147,29,0.0
15147,41,0.0
15147,40,0.0
15147,59,0.0
15147,53,0.02
15147,48,0.014
15147,43,1.591
15147,58,0.104
15147,37,10.0
15147,56,1.25
15147,27,70.3
15147,63,0.0
15147,38,0.0
15147,36,10.0
15147,35,10.0
15147,62,0.0
15147,57,0.0
15147,26,127.0
15147,33,0.181
15147,17,0.0
15147,18,0.0
15147,19,0.0
15147,1,0.0
15147,2,0.002
15147,3,0.01
15147,4,0.11
15147,6,0.045
15147,7,0.157
15147,8,0.033
15147,9,0.043
15147,12,0.026
15147,16,0.068
15147,5,0.03
15147,10,0.002
15147,11,0.027
15147,13,0.102
15147,14,0.002
15147,15,0.006
15147,31,0.22
15147,32,0.296
15148,46,19.0
15148,54,0.86
15148,23,0.0
15148,30,89.0
15148,20,0.0
15148,64,78.11
15148,21,0.0
15148,52,0.0
15148,51,0.0
15148,34,0.0
15148,22,96.0
15148,39,0.29
15148,42,43.0
15148,44,185.0
15148,45,230.0
15148,50,486.0
15148,65,4.05
15148,28,1.55
15148,49,73.1
15148,47,1.0
15148,55,1.0
15148,25,0.0
15148,24,0.0
15148,61,1.0
15148,60,0.0
15148,29,0.0
15148,41,0.0
15148,40,0.0
15148,59,0.0
15148,53,0.023
15148,48,0.017
15148,43,1.83
15148,58,0.119
15148,37,11.0
15148,56,1.43
15148,27,80.9
15148,63,0.0
15148,38,0.0
15148,36,11.0
15148,35,11.0
15148,62,0.0
15148,57,0.0
15148,26,146.0
15148,33,0.208
15148,17,0.0
15148,18,0.0
15148,19,0.0
15148,1,0.0
15148,2,0.003
15148,3,0.011
15148,4,0.126
15148,6,0.052
15148,7,0.18
15148,8,0.038
15148,9,0.05
15148,12,0.03
15148,16,0.078
15148,5,0.034
15148,10,0.002
15148,11,0.031
15148,13,0.117
15148,14,0.003
15148,15,0.006
15148,31,0.253
15148,32,0.34
15149,46,13.61
15149,54,1.01
15149,23,0.91
15149,30,71.0
15149,20,0.0
15149,64,83.01
15149,21,0.0
15149,52,0.0
15149,51,0.0
15149,34,0.0
15149,22,54.0
15149,39,0.21
15149,42,22.0
15149,44,244.0
15149,45,113.0
15149,50,119.0
15149,65,0.97
15149,28,0.182
15149,49,29.6
15149,47,54.0
15149,55,54.0
15149,25,0.0
15149,24,0.0
15149,61,1.32
15149,60,0.1
15149,29,0.0
15149,41,0.0
15149,40,0.0
15149,59,0.0
15149,53,0.02
15149,48,0.015
15149,43,1.778
15149,58,0.161
15149,37,19.0
15149,56,1.11
15149,27,80.9
15149,63,0.3
15149,38,0.0
15149,36,19.0
15149,35,19.0
15149,62,0.0
15149,57,0.0
15149,26,126.0
15149,33,0.261
15149,17,0.0
15149,18,0.0
15149,19,0.0
15149,1,0.0
15149,2,0.005
15149,3,0.011
15149,4,0.142
15149,6,0.078
15149,7,0.112
15149,8,0.095
15149,9,0.006
15149,12,0.034
15149,16,0.07
15149,5,0.02
15149,10,0.0
15149,11,0.003
15149,13,0.068
15149,14,0.0
15149,15,0.006
15149,31,0.181
15149,32,0.295
15151,46,22.78
15151,54,1.7
15151,23,1.52
15151,30,119.0
15151,20,0.0
15151,64,71.56
15151,21,0.0
15151,52,0.0
15151,51,0.0
15151,34,0.0
15151,22,91.0
15151,39,0.32
15151,42,37.0
15151,44,306.0
15151,45,170.0
15151,50,111.0
15151,65,1.63
15151,28,0.258
15151,49,49.5
15151,47,90.0
15151,55,90.0
15151,25,0.0
15151,24,0.0
15151,61,2.2
15151,60,0.1
15151,29,0.0
15151,41,0.0
15151,40,0.0
15151,59,0.0
15151,53,0.032
15151,48,0.024
15151,43,2.678
15151,58,0.242
15151,37,24.0
15151,56,1.66
15151,27,135.4
15151,63,0.4
15151,38,0.0
15151,36,24.0
15151,35,24.0
15151,62,0.0
15151,57,0.0
15151,26,211.0
15151,33,0.521
15151,17,0.0
15151,18,0.0
15151,19,0.0
15151,1,0.0
15151,2,0.01
15151,3,0.022
15151,4,0.284
15151,6,0.157
15151,7,0.224
15151,8,0.191
15151,9,0.012
15151,12,0.067
15151,16,0.141
15151,5,0.04
15151,10,0.0
15151,11,0.006
15151,13,0.135
15151,14,0.0
15151,15,0.012
15151,31,0.361
15151,32,0.59
15152,46,20.42
15152,54,1.36
15152,23,0.0
15152,30,100.0
15152,20,0.0
15152,64,75.85
15152,21,0.0
15152,52,0.0
15152,51,0.0
15152,34,0.0
15152,22,145.0
15152,39,2.13
15152,42,33.0
15152,44,195.0
15152,45,80.0
15152,50,870.0
15152,65,1.96
15152,28,0.262
15152,49,47.5
15152,47,0.0
15152,55,0.0
15152,25,0.0
15152,24,0.0
15152,61,1.1
15152,60,0.0
15152,29,0.0
15152,41,0.0
15152,40,0.0
15152,59,4.1
15152,53,0.007
15152,48,0.015
15152,43,0.558
15152,58,0.01
15152,37,9.0
15152,56,0.74
15152,27,80.9
15152,63,0.0
15152,38,0.0
15152,36,9.0
15152,35,9.0
15152,62,0.0
15152,57,0.0
15152,26,252.0
15152,33,0.188
15152,17,0.0
15152,18,0.0
15152,19,0.0
15152,1,0.001
15152,2,0.001
15152,3,0.003
15152,4,0.083
15152,6,0.07
15152,7,0.069
15152,8,0.015
15152,9,0.008
15152,12,0.043
15152,16,0.252
15152,5,0.02
15152,10,0.007
15152,11,0.006
15152,13,0.293
15152,14,0.006
15152,15,0.052
15152,31,0.108
15152,32,0.684
15155,46,17.1
15155,54,0.76
15155,23,6.01
15155,30,105.0
15155,20,0.0
15155,64,74.56
15155,21,0.0
15155,52,0.0
15155,51,0.0
15155,34,0.0
15155,22,31.0
15155,39,3.19
15155,42,48.0
15155,44,190.0
15155,45,250.0
15155,50,301.0
15155,65,0.82
15155,28,0.196
15155,49,44.8
15155,47,2.0
15155,55,2.0
15155,25,0.0
15155,24,0.0
15155,61,4.0
15155,60,0.0
15155,29,0.0
15155,41,0.0
15155,40,0.0
15155,59,2.0
15155,53,0.19
15155,48,0.1
15155,43,1.5
15155,58,0.15
15155,37,5.0
15155,56,0.73
15155,27,65.0
15155,63,23.0
15155,38,0.0
15155,36,5.0
15155,35,5.0
15155,62,0.0
15155,57,0.0
15155,26,85.0
15155,33,0.149
15155,17,0.0
15155,18,0.0
15155,19,0.0
15155,1,0.0
15155,2,0.0
15155,3,0.023
15155,4,0.103
15155,6,0.021
15155,7,0.087
15155,8,0.007
15155,9,0.0
15155,12,0.0
15155,16,0.0
15155,5,0.02
15155,10,0.006
